High,Low,Open,Close,Volume,Adj Close,Return,Date,Week_Number,Year,mean_return,volatility,label
49.59999847,47.79999924,49.59999847,47.79999924,0,47.79999924,-2.049,1/8/2016,1,2016,1.0054,3.848768868,undefined
49.40000153,46.59999847,49.40000153,48.04000092,0,48.04000092,0.502,1/11/2016,2,2016,-2.505,3.423562326,undefined
48.04000092,48.04000092,48.04000092,48.04000092,0,48.04000092,0,1/12/2016,2,2016,-2.505,3.423562326,undefined
47.79999924,46.40000153,47.79999924,46.79999924,0,46.79999924,-2.581,1/13/2016,2,2016,-2.505,3.423562326,undefined
46,41.59999847,46,43,200,43,-8.12,1/14/2016,2,2016,-2.505,3.423562326,undefined
47,41.59999847,42.59999847,42,700,42,-2.326,1/15/2016,2,2016,-2.505,3.423562326,undefined
42.09999847,40.40000153,42.09999847,40.40000153,0,40.40000153,-3.81,1/19/2016,3,2016,-1.55675,2.723542225,undefined
42.34000015,40,40,41,500,41,1.485,1/20/2016,3,2016,-1.55675,2.723542225,undefined
43,39.40000153,42.20000076,39.40000153,100,39.40000153,-3.902,1/21/2016,3,2016,-1.55675,2.723542225,undefined
45,39,39,39.40000153,200,39.40000153,0,1/22/2016,3,2016,-1.55675,2.723542225,undefined
47.79999924,42.24000168,46.59999847,46,300,46,16.751,1/25/2016,4,2016,3.57,12.36775155,undefined
50.79999924,46,46.59999847,50.20000076,300,50.20000076,9.13,1/26/2016,4,2016,3.57,12.36775155,undefined
45.59999847,42.79999924,42.79999924,45.59999847,0,45.59999847,-9.163,1/27/2016,4,2016,3.57,12.36775155,undefined
43.72000122,39.40000153,43.72000122,41,600,41,-10.088,1/28/2016,4,2016,3.57,12.36775155,undefined
49.59999847,43,43,45.59999847,400,45.59999847,11.22,1/29/2016,4,2016,3.57,12.36775155,undefined
45.79999924,42.59999847,45,42.79999924,400,42.79999924,-6.14,2/1/2016,5,2016,-0.1332,5.802603872,undefined
42.79999924,42.79999924,42.79999924,42.79999924,0,42.79999924,0,2/2/2016,5,2016,-0.1332,5.802603872,undefined
48,44.88000107,48,46.79999924,100,46.79999924,9.346,2/3/2016,5,2016,-0.1332,5.802603872,undefined
45.79999924,45,45,45.40000153,0,45.40000153,-2.991,2/4/2016,5,2016,-0.1332,5.802603872,undefined
46.20000076,45,46.20000076,45,0,45,-0.881,2/5/2016,5,2016,-0.1332,5.802603872,undefined
45.79999924,39.79999924,45.79999924,40.40000153,100,40.40000153,-10.222,2/8/2016,6,2016,-1.036,5.961971025,undefined
44.90000153,40.59999847,44.90000153,40.59999847,0,40.59999847,0.495,2/9/2016,6,2016,-1.036,5.961971025,undefined
42,39.40000153,41.40000153,39.40000153,0,39.40000153,-2.956,2/10/2016,6,2016,-1.036,5.961971025,undefined
46.40000153,40.20000076,46.40000153,40.20000076,0,40.20000076,2.03,2/11/2016,6,2016,-1.036,5.961971025,undefined
45.79999924,40.43999863,40.43999863,42.40000153,100,42.40000153,5.473,2/12/2016,6,2016,-1.036,5.961971025,undefined
45.20000076,41.59999847,42.59999847,41.59999847,0,41.59999847,-1.887,2/16/2016,7,2016,1.9585,6.79188798,undefined
46,41,41,46,0,46,10.577,2/17/2016,7,2016,1.9585,6.79188798,undefined
46,43.79999924,45.79999924,43.79999924,0,43.79999924,-4.783,2/18/2016,7,2016,1.9585,6.79188798,undefined
48,45.52000046,46,45.52000046,200,45.52000046,3.927,2/19/2016,7,2016,1.9585,6.79188798,undefined
48,43.59999847,48,43.59999847,0,43.59999847,-4.218,2/22/2016,8,2016,1.9006,4.702683415,undefined
48.59999847,43.20000076,44,43.20000076,0,43.20000076,-0.917,2/23/2016,8,2016,1.9006,4.702683415,undefined
48,43.40000153,48,44,0,44,1.852,2/24/2016,8,2016,1.9006,4.702683415,undefined
47.79999924,43.20000076,47.59999847,46.29999924,100,46.29999924,5.227,2/25/2016,8,2016,1.9006,4.702683415,undefined
51.20000076,47.40000153,47.40000153,49.79999924,300,49.79999924,7.559,2/26/2016,8,2016,1.9006,4.702683415,undefined
52.20000076,44.20000076,50.20000076,48.79999924,500,48.79999924,-2.008,2/29/2016,9,2016,-0.7104,6.942873022,undefined
56.59999847,45,53,53.70000076,100,53.70000076,10.041,3/1/2016,9,2016,-0.7104,6.942873022,undefined
54.29999924,45.29999924,53.40000153,50.59999847,700,50.59999847,-5.773,3/2/2016,9,2016,-0.7104,6.942873022,undefined
51.59999847,50.79999924,51.59999847,51.40000153,0,51.40000153,1.581,3/3/2016,9,2016,-0.7104,6.942873022,undefined
54.20000076,47.59999847,53,47.59999847,100,47.59999847,-7.393,3/4/2016,9,2016,-0.7104,6.942873022,undefined
54.20000076,47.59999847,54.20000076,50,300,50,5.042,3/7/2016,10,2016,2.3862,3.94331665,undefined
54.09999847,51.40000153,53.59999847,54,0,54,8,3/8/2016,10,2016,2.3862,3.94331665,undefined
53.59999847,49.40000153,53.59999847,53.59999847,0,53.59999847,-0.741,3/9/2016,10,2016,2.3862,3.94331665,undefined
53.40000153,53.20000076,53.40000153,53.20000076,0,53.20000076,-0.746,3/10/2016,10,2016,2.3862,3.94331665,undefined
53.59999847,53.40000153,53.59999847,53.40000153,0,53.40000153,0.376,3/11/2016,10,2016,2.3862,3.94331665,undefined
53.40000153,53,53.40000153,53.29999924,100,53.29999924,-0.187,3/14/2016,11,2016,0.1274,5.65768131,undefined
49.25999832,49.25999832,49.25999832,49.25999832,0,49.25999832,-7.58,3/15/2016,11,2016,0.1274,5.65768131,undefined
49.25999832,49.25999832,49.25999832,49.25999832,0,49.25999832,0,3/16/2016,11,2016,0.1274,5.65768131,undefined
53.40000153,53.40000153,53.40000153,53.40000153,0,53.40000153,8.404,3/17/2016,11,2016,0.1274,5.65768131,undefined
53.40000153,53.40000153,53.40000153,53.40000153,0,53.40000153,0,3/18/2016,11,2016,0.1274,5.65768131,undefined
54,53.09999847,53.09999847,54,200,54,1.124,3/21/2016,12,2016,-0.138,10.76319593,undefined
54,47.59999847,54,47.59999847,100,47.59999847,-11.852,3/22/2016,12,2016,-0.138,10.76319593,undefined
54.20000076,53.59999847,53.59999847,54.20000076,100,54.20000076,13.866,3/23/2016,12,2016,-0.138,10.76319593,undefined
56,48.59999847,52.75999832,52.20000076,600,52.20000076,-3.69,3/24/2016,12,2016,-0.138,10.76319593,undefined
52,48.79999924,52,48.79999924,0,48.79999924,-6.513,3/28/2016,13,2016,-2.1564,7.797096145,undefined
55,51.40000153,53.59999847,51.40000153,0,51.40000153,5.328,3/29/2016,13,2016,-2.1564,7.797096145,undefined
54.59999847,46.40000153,48.59999847,53.20000076,0,53.20000076,3.502,3/30/2016,13,2016,-2.1564,7.797096145,undefined
51,46,51,46,100,46,-13.534,3/31/2016,13,2016,-2.1564,7.797096145,undefined
49.70000076,46,46,46.20000076,0,46.20000076,0.435,4/1/2016,13,2016,-2.1564,7.797096145,undefined
49.59999847,47.59999847,49.59999847,47.59999847,0,47.59999847,3.03,4/4/2016,14,2016,-1.0444,5.139075286,undefined
46.59999847,42.59999847,44.40000153,45,200,45,-5.462,4/5/2016,14,2016,-1.0444,5.139075286,undefined
47,46.40000153,46.40000153,47,0,47,4.444,4/6/2016,14,2016,-1.0444,5.139075286,undefined
47,46.59999847,46.59999847,47,0,47,0,4/7/2016,14,2016,-1.0444,5.139075286,undefined
46.52000046,43,46.20000076,43.59999847,100,43.59999847,-7.234,4/8/2016,14,2016,-1.0444,5.139075286,undefined
45.79999924,42.40000153,43.79999924,45.79999924,400,45.79999924,5.046,4/11/2016,15,2016,-1.4514,7.066979397,undefined
43.5,42.59999847,43.5,43,100,43,-6.114,4/12/2016,15,2016,-1.4514,7.066979397,undefined
45.20000076,43,43,44.20000076,0,44.20000076,2.791,4/13/2016,15,2016,-1.4514,7.066979397,undefined
43.20000076,39,43.20000076,39.09999847,500,39.09999847,-11.538,4/14/2016,15,2016,-1.4514,7.066979397,undefined
47,40,47,40.09999847,200,40.09999847,2.558,4/15/2016,15,2016,-1.4514,7.066979397,undefined
42,40,42,40.20000076,0,40.20000076,0.249,4/18/2016,16,2016,0.0992,3.509719462,undefined
43.70000076,41.59999847,42,41.79999924,100,41.79999924,3.98,4/19/2016,16,2016,0.0992,3.509719462,undefined
42.84000015,40,42,40.79999924,100,40.79999924,-2.392,4/20/2016,16,2016,0.0992,3.509719462,undefined
44,42.02000046,44,42.02000046,0,42.02000046,2.99,4/21/2016,16,2016,0.0992,3.509719462,undefined
43,40,43,40.20000076,300,40.20000076,-4.331,4/22/2016,16,2016,0.0992,3.509719462,undefined
41.41999817,41,41,41,0,41,1.99,4/25/2016,17,2016,1.6244,2.944435141,undefined
41,41,41,41,0,41,0,4/26/2016,17,2016,1.6244,2.944435141,undefined
40.20000076,40.20000076,40.20000076,40.20000076,0,40.20000076,-1.951,4/27/2016,17,2016,1.6244,2.944435141,undefined
43.86000061,40.59999847,43.86000061,42.59999847,0,42.59999847,5.97,4/28/2016,17,2016,1.6244,2.944435141,undefined
43.5,43.43999863,43.43999863,43.5,0,43.5,2.113,4/29/2016,17,2016,1.6244,2.944435141,undefined
43.40000153,40.20000076,43.40000153,40.40000153,100,40.40000153,-7.126,5/2/2016,18,2016,-0.5836,4.086079882,undefined
42.20000076,40.20000076,40.20000076,40.40000153,200,40.40000153,0,5/3/2016,18,2016,-0.5836,4.086079882,undefined
42.77999878,37.5,41.59999847,42.09999847,100,42.09999847,4.208,5/4/2016,18,2016,-0.5836,4.086079882,undefined
42.09999847,42.09999847,42.09999847,42.09999847,0,42.09999847,0,5/5/2016,18,2016,-0.5836,4.086079882,undefined
42.09999847,42.09999847,42.09999847,42.09999847,0,42.09999847,0,5/6/2016,18,2016,-0.5836,4.086079882,undefined
42.59999847,37.40000153,41.59999847,42.59999847,0,42.59999847,1.188,5/9/2016,19,2016,-0.419,5.16208146,undefined
39,39,39,39,0,39,-8.451,5/10/2016,19,2016,-0.419,5.16208146,undefined
41.27999878,41.27999878,41.27999878,41.27999878,0,41.27999878,5.846,5/11/2016,19,2016,-0.419,5.16208146,undefined
41.59999847,41,41.59999847,41,0,41,-0.678,5/12/2016,19,2016,-0.419,5.16208146,undefined
41,41,41,41,0,41,0,5/13/2016,19,2016,-0.419,5.16208146,undefined
40.40000153,37.79999924,37.84000015,37.79999924,200,37.79999924,-7.805,5/16/2016,20,2016,-2.337,7.568000991,undefined
37.40000153,33.79999924,37.40000153,33.79999924,300,33.79999924,-10.582,5/17/2016,20,2016,-2.337,7.568000991,undefined
40,33.59999847,34.20000076,36.79999924,1100,36.79999924,8.876,5/18/2016,20,2016,-2.337,7.568000991,undefined
36,34.06000137,34.06000137,36,0,36,-2.174,5/19/2016,20,2016,-2.337,7.568000991,undefined
36,36,36,36,0,36,0,5/20/2016,20,2016,-2.337,7.568000991,undefined
36,36,36,36,0,36,0,5/23/2016,21,2016,0.0158,1.992390825,undefined
36,36,36,36,0,36,0,5/24/2016,21,2016,0.0158,1.992390825,undefined
35,35,35,35,0,35,-2.778,5/25/2016,21,2016,0.0158,1.992390825,undefined
36,36,36,36,0,36,2.857,5/26/2016,21,2016,0.0158,1.992390825,undefined
36,36,36,36,0,36,0,5/27/2016,21,2016,0.0158,1.992390825,undefined
36,36,36,36,0,36,0,5/31/2016,22,2016,-1.01275,0.861349861,undefined
35.79999924,33.20000076,33.59999847,35.27999878,0,35.27999878,-2,6/1/2016,22,2016,-1.01275,0.861349861,undefined
37,34.79999924,37,34.79999924,0,34.79999924,-1.361,6/2/2016,22,2016,-1.01275,0.861349861,undefined
34.56000137,33.40000153,33.59999847,34.56000137,0,34.56000137,-0.69,6/3/2016,22,2016,-1.01275,0.861349861,undefined
36,31,36,31,400,31,-10.301,6/6/2016,23,2016,-0.5122,8.563222069,undefined
34,31,34,31,300,31,0,6/7/2016,23,2016,-0.5122,8.563222069,undefined
35.40000153,31.20000076,32.40000153,34.95999908,0,34.95999908,12.774,6/8/2016,23,2016,-0.5122,8.563222069,undefined
34.95999908,34.95999908,34.95999908,34.95999908,0,34.95999908,0,6/9/2016,23,2016,-0.5122,8.563222069,undefined
33.20000076,33.20000076,33.20000076,33.20000076,0,33.20000076,-5.034,6/10/2016,23,2016,-0.5122,8.563222069,undefined
33.20000076,33.20000076,33.20000076,33.20000076,0,33.20000076,0,6/13/2016,24,2016,-2.8584,4.382187216,undefined
35.40000153,30.20000076,35.40000153,30.20000076,100,30.20000076,-9.036,6/14/2016,24,2016,-2.8584,4.382187216,undefined
30.39999962,30.20000076,30.20000076,30.20000076,0,30.20000076,0,6/15/2016,24,2016,-2.8584,4.382187216,undefined
28.39999962,25.5,25.5,28.39999962,100,28.39999962,-5.96,6/16/2016,24,2016,-2.8584,4.382187216,undefined
28.60000038,28,28.39999962,28.60000038,100,28.60000038,0.704,6/17/2016,24,2016,-2.8584,4.382187216,undefined
33.61999893,28,28,28.20000076,1200,28.20000076,-1.399,6/20/2016,25,2016,-3.037,4.632986456,undefined
29,28.39999962,28.60000038,29,100,29,2.837,6/21/2016,25,2016,-3.037,4.632986456,undefined
28.34000015,28,28.34000015,28,0,28,-3.448,6/22/2016,25,2016,-3.037,4.632986456,undefined
28,25.20000076,28,25.20000076,100,25.20000076,-10,6/23/2016,25,2016,-3.037,4.632986456,undefined
25,21,24.20000076,24.39999962,900,24.39999962,-3.175,6/24/2016,25,2016,-3.037,4.632986456,undefined
22.60000038,20.60000038,20.60000038,22.20000076,100,22.20000076,-9.016,6/27/2016,26,2016,1.3054,18.53425168,undefined
45.59999847,24.39999962,26.79999924,29.60000038,21600,29.60000038,33.333,6/28/2016,26,2016,1.3054,18.53425168,undefined
37.59999847,27.60000038,28.39999962,29.29999924,7700,29.29999924,-1.014,6/29/2016,26,2016,1.3054,18.53425168,undefined
30.60000038,22.20000076,30.60000038,25.39999962,2300,25.39999962,-13.311,6/30/2016,26,2016,1.3054,18.53425168,undefined
26.60000038,24.02000046,25.60000038,24.52000046,600,24.52000046,-3.465,7/1/2016,26,2016,1.3054,18.53425168,undefined
26.52000046,23,24,25.60000038,400,25.60000038,4.405,7/5/2016,27,2016,-2.1345,5.145536739,undefined
26,25.39999962,26,25.39999962,0,25.39999962,-0.781,7/6/2016,27,2016,-2.1345,5.145536739,undefined
25,23.60000038,25,24.20000076,800,24.20000076,-4.724,7/7/2016,27,2016,-2.1345,5.145536739,undefined
25.39999962,22.39999962,23.60000038,22.39999962,700,22.39999962,-7.438,7/8/2016,27,2016,-2.1345,5.145536739,undefined
23.60000038,22,22.20000076,22.39999962,500,22.39999962,0,7/11/2016,28,2016,0.3752,2.271794599,undefined
23.79999924,22.60000038,23.20000076,22.79999924,300,22.79999924,1.786,7/12/2016,28,2016,0.3752,2.271794599,undefined
24.79999924,22.60000038,23,23.60000038,3100,23.60000038,3.509,7/13/2016,28,2016,0.3752,2.271794599,undefined
24.60000038,23.20000076,23.60000038,23.20000076,100,23.20000076,-1.695,7/14/2016,28,2016,0.3752,2.271794599,undefined
23.60000038,22.20000076,23.20000076,22.79999924,800,22.79999924,-1.724,7/15/2016,28,2016,0.3752,2.271794599,undefined
22.79999924,21,22.79999924,21.20000076,700,21.20000076,-7.018,7/18/2016,29,2016,4.5016,8.976900261,undefined
24.79999924,21.20000076,21.68000031,22.20000076,6300,22.20000076,4.717,7/19/2016,29,2016,4.5016,8.976900261,undefined
29.39999962,22.44000053,22.44000053,26,7000,26,17.117,7/20/2016,29,2016,4.5016,8.976900261,undefined
27.60000038,24.79999924,26.20000076,26,1500,26,0,7/21/2016,29,2016,4.5016,8.976900261,undefined
28,25,25.84000015,28,300,28,7.692,7/22/2016,29,2016,4.5016,8.976900261,undefined
39,23,25.20000076,35,6700,35,25,7/25/2016,30,2016,5.2078,13.29421136,undefined
40,35,40,39.40000153,8900,39.40000153,12.571,7/26/2016,30,2016,5.2078,13.29421136,undefined
39.29999924,34.20000076,35.59999847,36.79999924,2800,36.79999924,-6.599,7/27/2016,30,2016,5.2078,13.29421136,undefined
39.59999847,33,36.79999924,36.40000153,3000,36.40000153,-1.087,7/28/2016,30,2016,5.2078,13.29421136,undefined
38.40000153,35,36,35,2800,35,-3.846,7/29/2016,30,2016,5.2078,13.29421136,undefined
39.40000153,28,36.45999908,28,5200,28,-20,8/1/2016,31,2016,-2.3976,10.76082278,undefined
31.60000038,24.5,28.20000076,28.20000076,3500,28.20000076,0.714,8/2/2016,31,2016,-2.3976,10.76082278,undefined
30.20000076,28.20000076,28.20000076,30.20000076,200,30.20000076,7.092,8/3/2016,31,2016,-2.3976,10.76082278,undefined
34.20000076,29.02000046,31.20000076,31.60000038,1400,31.60000038,4.636,8/4/2016,31,2016,-2.3976,10.76082278,undefined
32.59999847,28.60000038,31,30.20000076,1400,30.20000076,-4.43,8/5/2016,31,2016,-2.3976,10.76082278,undefined
30.79999924,29,30.79999924,29.60000038,200,29.60000038,-1.987,8/8/2016,32,2016,-1.9478,5.530995724,undefined
28.60000038,28,28.60000038,28,200,28,-5.405,8/9/2016,32,2016,-1.9478,5.530995724,undefined
28,26.60000038,28,27.79999924,200,27.79999924,-0.714,8/10/2016,32,2016,-1.9478,5.530995724,undefined
30.20000076,25.20000076,25.20000076,29.60000038,200,29.60000038,6.475,8/11/2016,32,2016,-1.9478,5.530995724,undefined
30.26000023,27.20000076,29.79999924,27.20000076,200,27.20000076,-8.108,8/12/2016,32,2016,-1.9478,5.530995724,undefined
27.20000076,25.20000076,27.20000076,26.39999962,200,26.39999962,-2.941,8/15/2016,33,2016,-1.6506,2.343099507,undefined
30.39999962,26,30.39999962,27,1800,27,2.273,8/16/2016,33,2016,-1.6506,2.343099507,undefined
29,26.20000076,27,26.39999962,600,26.39999962,-2.222,8/17/2016,33,2016,-1.6506,2.343099507,undefined
28,25.20000076,26.20000076,25.39999962,4100,25.39999962,-3.788,8/18/2016,33,2016,-1.6506,2.343099507,undefined
28.39999962,22.39999962,26,25,8900,25,-1.575,8/19/2016,33,2016,-1.6506,2.343099507,undefined
24.39999962,22.39999962,24.39999962,23,2200,23,-8,8/22/2016,34,2016,-4.5256,7.270179317,undefined
25,22.79999924,25,22.79999924,7300,22.79999924,-0.87,8/23/2016,34,2016,-4.5256,7.270179317,undefined
24.39999962,23,23.20000076,23.79999924,6100,23.79999924,4.386,8/24/2016,34,2016,-4.5256,7.270179317,undefined
24.79999924,22.79999924,23.60000038,23,4900,23,-3.361,8/25/2016,34,2016,-4.5256,7.270179317,undefined
23.39999962,19.26000023,23.39999962,19.60000038,18600,19.60000038,-14.783,8/26/2016,34,2016,-4.5256,7.270179317,undefined
21.39999962,19.60000038,21.39999962,20.20000076,21700,20.20000076,3.061,8/29/2016,35,2016,-3.3632,7.847354471,undefined
20.60000038,16.63999939,20.60000038,18.47999954,17500,18.47999954,-8.515,8/30/2016,35,2016,-3.3632,7.847354471,undefined
18.20000076,15.56000042,18.20000076,16,5800,16,-13.42,8/31/2016,35,2016,-3.3632,7.847354471,undefined
16,14.02000046,14.02000046,15.46000004,5100,15.46000004,-3.375,9/1/2016,35,2016,-3.3632,7.847354471,undefined
16.79999924,14.26000023,15.39999962,16.29999924,2700,16.29999924,5.433,9/2/2016,35,2016,-3.3632,7.847354471,undefined
16.94000053,15.47999954,15.47999954,16,2300,16,-1.84,9/6/2016,36,2016,-1.39325,2.089878366,undefined
16.76000023,14.65999985,16.02000046,15.39999962,1600,15.39999962,-3.75,9/7/2016,36,2016,-1.39325,2.089878366,undefined
16.18000031,14.03999996,16.18000031,15.19999981,1400,15.19999981,-1.299,9/8/2016,36,2016,-1.39325,2.089878366,undefined
15.60000038,14.42000008,15.60000038,15.39999962,700,15.39999962,1.316,9/9/2016,36,2016,-1.39325,2.089878366,undefined
15.60000038,13.22000027,14.60000038,15.60000038,3600,15.60000038,1.299,9/12/2016,37,2016,-0.4514,4.243678393,undefined
15.60000038,14.39999962,15.60000038,14.5,2400,14.5,-7.051,9/13/2016,37,2016,-0.4514,4.243678393,undefined
15.35999966,14.39999962,14.93999958,14.47999954,700,14.47999954,-0.138,9/14/2016,37,2016,-0.4514,4.243678393,undefined
15.19999981,14.39999962,15.19999981,15.14000034,800,15.14000034,4.558,9/15/2016,37,2016,-0.4514,4.243678393,undefined
15.30000019,14.39999962,14.46000004,15,1800,15,-0.925,9/16/2016,37,2016,-0.4514,4.243678393,undefined
15.60000038,15,15.30000019,15,1100,15,0,9/19/2016,38,2016,1.328,2.705981892,undefined
15.07999992,14.39999962,14.80000019,14.76000023,800,14.76000023,-1.6,9/20/2016,38,2016,1.328,2.705981892,undefined
15.5,14.5,14.76000023,15.5,1800,15.5,5.014,9/21/2016,38,2016,1.328,2.705981892,undefined
16.15999985,14.80000019,14.89999962,15.5,1000,15.5,0,9/22/2016,38,2016,1.328,2.705981892,undefined
16,15.60000038,15.96000004,16,1200,16,3.226,9/23/2016,38,2016,1.328,2.705981892,undefined
16.39999962,15,15.19999981,16.37999916,800,16.37999916,2.375,9/26/2016,39,2016,-0.2184,2.856095639,undefined
18.39999962,15.80000019,16.39999962,16.79999924,3100,16.79999924,2.564,9/27/2016,39,2016,-0.2184,2.856095639,undefined
17.86000061,16.39999962,17.39999962,16.47999954,1000,16.47999954,-1.905,9/28/2016,39,2016,-0.2184,2.856095639,undefined
16.60000038,14.97999954,16.60000038,15.80000019,1600,15.80000019,-4.126,9/29/2016,39,2016,-0.2184,2.856095639,undefined
15.80000019,15,15.03999996,15.80000019,900,15.80000019,0,9/30/2016,39,2016,-0.2184,2.856095639,undefined
15,14.60000038,15,14.89999962,1000,14.89999962,-5.696,10/3/2016,40,2016,-0.9368,4.917583421,undefined
15.39999962,14.19999981,14.60000038,14.34000015,1300,14.34000015,-3.758,10/4/2016,40,2016,-0.9368,4.917583421,undefined
15,14,14,15,3400,15,4.603,10/5/2016,40,2016,-0.9368,4.917583421,undefined
14.80000019,14.19999981,14.39999962,14.39999962,1200,14.39999962,-4,10/6/2016,40,2016,-0.9368,4.917583421,undefined
15,14.39999962,15,15,1700,15,4.167,10/7/2016,40,2016,-0.9368,4.917583421,undefined
15.39999962,14.39999962,14.39999962,15,1600,15,0,10/10/2016,41,2016,-2.3294,3.408078975,undefined
15.19999981,14,15,14,2200,14,-6.667,10/11/2016,41,2016,-2.3294,3.408078975,undefined
15.80000019,13.69999981,14.19999981,13.80000019,2900,13.80000019,-1.429,10/12/2016,41,2016,-2.3294,3.408078975,undefined
14.80000019,13.60000038,13.69999981,14,2200,14,1.449,10/13/2016,41,2016,-2.3294,3.408078975,undefined
14,12.02000046,14,13.30000019,2900,13.30000019,-5,10/14/2016,41,2016,-2.3294,3.408078975,undefined
14,12.03999996,12.03999996,12.39999962,1400,12.39999962,-6.767,10/17/2016,42,2016,-1.5358,5.962334333,undefined
13.96000004,12.46000004,13.60000038,13,600,13,4.839,10/18/2016,42,2016,-1.5358,5.962334333,undefined
13.19999981,12.02000046,12.80000019,12.61999989,4000,12.61999989,-2.923,10/19/2016,42,2016,-1.5358,5.962334333,undefined
13.92000008,12.72000027,12.72000027,13.19999981,1500,13.19999981,4.596,10/20/2016,42,2016,-1.5358,5.962334333,undefined
13,12.19999981,13,12.22000027,5100,12.22000027,-7.424,10/21/2016,42,2016,-1.5358,5.962334333,undefined
12.89999962,12.02000046,12.69999981,12.60000038,700,12.60000038,3.11,10/24/2016,43,2016,-0.6792,3.549943197,undefined
13.19999981,12.80000019,13,12.80000019,2300,12.80000019,1.587,10/25/2016,43,2016,-0.6792,3.549943197,undefined
12.88000011,12.02000046,12.88000011,12.02000046,2100,12.02000046,-6.094,10/26/2016,43,2016,-0.6792,3.549943197,undefined
12.39999962,10.60000038,12.26000023,12,2300,12,-0.166,10/27/2016,43,2016,-0.6792,3.549943197,undefined
14,11.03999996,11.96000004,11.77999973,2200,11.77999973,-1.833,10/28/2016,43,2016,-0.6792,3.549943197,undefined
13.19999981,11.5,13.19999981,11.80000019,2800,11.80000019,0.17,10/31/2016,44,2016,-4.8898,7.164708696,undefined
12,11.11999989,11.26000023,12,2300,12,1.695,11/1/2016,44,2016,-4.8898,7.164708696,undefined
12,10.80000019,11.89999962,11.5,1900,11.5,-4.167,11/2/2016,44,2016,-4.8898,7.164708696,undefined
11.19999981,9.039999962,11,9.600000381,3000,9.600000381,-16.522,11/3/2016,44,2016,-4.8898,7.164708696,undefined
10.80000019,9.06000042,9.600000381,9.06000042,2300,9.06000042,-5.625,11/4/2016,44,2016,-4.8898,7.164708696,undefined
10.39999962,9.199999809,10.39999962,10.10000038,2200,10.10000038,11.479,11/7/2016,45,2016,5.2924,7.681853702,undefined
11,10,10.39999962,10.30000019,2100,10.30000019,1.98,11/8/2016,45,2016,5.2924,7.681853702,undefined
11.76000023,9.659999847,11.76000023,9.800000191,700,9.800000191,-4.854,11/9/2016,45,2016,5.2924,7.681853702,undefined
11.77999973,9.600000381,9.600000381,11.19999981,400,11.19999981,14.286,11/10/2016,45,2016,5.2924,7.681853702,undefined
12.80000019,11.19999981,11.77999973,11.60000038,12400,11.60000038,3.571,11/11/2016,45,2016,5.2924,7.681853702,undefined
12,10.88000011,11.76000023,11.60000038,4800,11.60000038,0,11/14/2016,46,2016,0.3834,3.2132386,undefined
13,10.80000019,11,11.19999981,800,11.19999981,-3.448,11/15/2016,46,2016,0.3834,3.2132386,undefined
12.19999981,11.60000038,11.60000038,11.80000019,2000,11.80000019,5.357,11/16/2016,46,2016,0.3834,3.2132386,undefined
12,10.80000019,11.81999969,11.69999981,1400,11.69999981,-0.847,11/17/2016,46,2016,0.3834,3.2132386,undefined
13,10.80000019,11.47999954,11.80000019,17700,11.80000019,0.855,11/18/2016,46,2016,0.3834,3.2132386,undefined
14.80000019,11.80000019,11.80000019,13.80000019,27400,13.80000019,16.949,11/21/2016,47,2016,2.7495,10.33015665,undefined
14.60000038,12.19999981,14.60000038,12.80000019,14600,12.80000019,-7.246,11/22/2016,47,2016,2.7495,10.33015665,undefined
13,12.10000038,13,12.60000038,2200,12.60000038,-1.562,11/23/2016,47,2016,2.7495,10.33015665,undefined
13,12.5,12.77999973,12.96000004,1300,12.96000004,2.857,11/25/2016,47,2016,2.7495,10.33015665,undefined
16.78000069,12.80000019,13.60000038,16,17300,16,23.457,11/28/2016,48,2016,3.9512,16.27619197,undefined
20,16.02000046,16.02000046,18.89999962,31200,18.89999962,18.125,11/29/2016,48,2016,3.9512,16.27619197,undefined
19.79999924,14.42000008,19.39999962,16.20000076,19800,16.20000076,-14.286,11/30/2016,48,2016,3.9512,16.27619197,undefined
16.07999992,14.39999962,16,15,4600,15,-7.407,12/1/2016,48,2016,3.9512,16.27619197,undefined
15.56000042,14.39999962,15,14.97999954,1800,14.97999954,-0.133,12/2/2016,48,2016,3.9512,16.27619197,undefined
16.79999924,15.39999962,15.39999962,16.79999924,2600,16.79999924,12.15,12/5/2016,49,2016,0.8088,8.062778256,undefined
16.79999924,15.80000019,16.79999924,16.39999962,1400,16.39999962,-2.381,12/6/2016,49,2016,0.8088,8.062778256,undefined
16.79999924,14.60000038,16,15,6400,15,-8.537,12/7/2016,49,2016,0.8088,8.062778256,undefined
16.20000076,14.39999962,16.20000076,14.60000038,3100,14.60000038,-2.667,12/8/2016,49,2016,0.8088,8.062778256,undefined
15.97999954,14.39999962,14.39999962,15.39999962,2400,15.39999962,5.479,12/9/2016,49,2016,0.8088,8.062778256,undefined
18.60000038,15.02000046,15.02000046,16.39999962,13400,16.39999962,6.494,12/12/2016,50,2016,3.2596,4.844847036,undefined
19,17.20000076,18.39999962,18,13100,18,9.756,12/13/2016,50,2016,3.2596,4.844847036,undefined
18.39999962,17,17,18.39999962,4900,18.39999962,2.222,12/14/2016,50,2016,3.2596,4.844847036,undefined
19.60000038,16.79999924,18.15999985,18.39999962,11900,18.39999962,0,12/15/2016,50,2016,3.2596,4.844847036,undefined
