High,Low,Open,Close,Volume,Adj Close,Return,Date,Week_Number,Year,mean_return,volatility
164.57000732421875,162.6199951171875,163.17999267578125,164.05999755859375,1518200.0,159.3368377685547,-1.448,2018-07-11,27,2018,0.33840000000000003,1.0371556295947102
166.1699981689453,163.08999633789062,164.6699981689453,165.88999938964844,1913100.0,161.11416625976562,1.115,2018-07-12,27,2018,0.33840000000000003,1.0371556295947102
167.72000122070312,164.80999755859375,165.14999389648438,166.8000030517578,1501800.0,161.9979705810547,0.549,2018-07-13,27,2018,0.33840000000000003,1.0371556295947102
168.5399932861328,166.74000549316406,168.02999877929688,167.0399932861328,1399500.0,162.23106384277344,0.144,2018-07-16,28,2018,-0.1456,0.544694685121858
167.49000549316406,166.3000030517578,167.0500030517578,166.86000061035156,1854200.0,162.0562744140625,-0.108,2018-07-17,28,2018,-0.1456,0.544694685121858
167.0500030517578,164.25,166.22999572753906,165.02999877929688,1641300.0,160.27891540527344,-1.097,2018-07-18,28,2018,-0.1456,0.544694685121858
165.3300018310547,162.69000244140625,163.9499969482422,165.25999450683594,1553400.0,160.50228881835938,0.139,2018-07-19,28,2018,-0.1456,0.544694685121858
166.35000610351562,163.14999389648438,163.17999267578125,165.5800018310547,1326500.0,160.81309509277344,0.194,2018-07-20,28,2018,-0.1456,0.544694685121858
164.80999755859375,161.75,164.4199981689453,161.89999389648438,1745200.0,157.23902893066406,-2.222,2018-07-23,29,2018,0.1106,1.4231766580435474
164.0,162.41000366210938,162.6199951171875,163.33999633789062,1685100.0,158.6375732421875,0.889,2018-07-24,29,2018,0.1106,1.4231766580435474
166.0,162.9600067138672,164.8300018310547,165.80999755859375,1562100.0,161.03646850585938,1.512,2018-07-25,29,2018,0.1106,1.4231766580435474
167.38999938964844,162.30999755859375,162.77000427246094,166.4499969482422,2223000.0,161.65805053710938,0.386,2018-07-26,29,2018,0.1106,1.4231766580435474
167.92999267578125,165.57000732421875,166.52000427246094,166.42999267578125,1470800.0,161.63861083984375,-0.012,2018-07-27,29,2018,0.1106,1.4231766580435474
167.85000610351562,165.0,166.42999267578125,165.33999633789062,1268200.0,160.5800018310547,-0.655,2018-07-30,30,2018,-0.16279999999999994,1.0970053327126537
167.9600067138672,165.5800018310547,165.77999877929688,167.5,1673600.0,162.6778106689453,1.306,2018-07-31,30,2018,-0.16279999999999994,1.0970053327126537
167.92999267578125,164.64999389648438,167.58999633789062,165.47999572753906,1447600.0,160.71595764160156,-1.206,2018-08-01,30,2018,-0.16279999999999994,1.0970053327126537
164.52000427246094,162.91000366210938,164.10000610351562,163.9199981689453,1597600.0,159.20086669921875,-0.943,2018-08-02,30,2018,-0.16279999999999994,1.0970053327126537
164.4199981689453,163.0500030517578,163.1300048828125,164.2100067138672,1050100.0,160.28927612304688,0.684,2018-08-03,30,2018,-0.16279999999999994,1.0970053327126537
158.8000030517578,153.52000427246094,154.25999450683594,157.9600067138672,3928400.0,154.18849182128906,-3.806,2018-08-06,31,2018,-1.164,1.6061091183353637
159.83999633789062,156.47000122070312,158.97000122070312,157.02999877929688,2552900.0,153.28070068359375,-0.589,2018-08-07,31,2018,-1.164,1.6061091183353637
157.9600067138672,156.49000549316406,157.41000366210938,157.0500030517578,1740900.0,153.30020141601562,0.013,2018-08-08,31,2018,-1.164,1.6061091183353637
158.25,156.24000549316406,157.0,157.14999389648438,1003300.0,153.39784240722656,0.064,2018-08-09,31,2018,-1.164,1.6061091183353637
155.8300018310547,154.1300048828125,155.8300018310547,154.7899932861328,1303700.0,151.0941619873047,-1.502,2018-08-10,31,2018,-1.164,1.6061091183353637
156.0,153.58999633789062,155.49000549316406,154.32000732421875,1337500.0,150.63539123535156,-0.304,2018-08-13,32,2018,0.16240000000000002,0.6255140286196625
155.82000732421875,154.50999450683594,155.3300018310547,155.33999633789062,1612000.0,151.6310272216797,0.661,2018-08-14,32,2018,0.16240000000000002,0.6255140286196625
154.72000122070312,152.52000427246094,154.1300048828125,154.6300048828125,1352200.0,150.93800354003906,-0.457,2018-08-15,32,2018,0.16240000000000002,0.6255140286196625
155.94000244140625,154.3300018310547,155.6999969482422,154.52999877929688,1102400.0,150.8403778076172,-0.065,2018-08-16,32,2018,0.16240000000000002,0.6255140286196625
156.25,154.16000366210938,154.16000366210938,156.0399932861328,1662800.0,152.3143310546875,0.977,2018-08-17,32,2018,0.16240000000000002,0.6255140286196625
158.6999969482422,156.63999938964844,156.63999938964844,158.2899932861328,1161100.0,154.51058959960938,1.442,2018-08-20,33,2018,0.02919999999999996,1.3360541530941026
159.25,157.9600067138672,158.5399932861328,158.32000732421875,935200.0,154.53990173339844,0.019,2018-08-21,33,2018,0.02919999999999996,1.3360541530941026
158.24000549316406,154.92999267578125,157.91000366210938,155.02000427246094,1229200.0,151.31869506835938,-2.084,2018-08-22,33,2018,0.02919999999999996,1.3360541530941026
155.74000549316406,154.08999633789062,155.0,154.89999389648438,840400.0,151.2015380859375,-0.077,2018-08-23,33,2018,0.02919999999999996,1.3360541530941026
156.50999450683594,154.52000427246094,155.41000366210938,156.2100067138672,708000.0,152.48028564453125,0.846,2018-08-24,33,2018,0.02919999999999996,1.3360541530941026
158.24000549316406,156.8800048828125,156.97000122070312,158.0500030517578,674200.0,154.27633666992188,1.178,2018-08-27,34,2018,0.255,0.8185224492950697
159.10000610351562,157.5800018310547,158.5,158.35000610351562,1078100.0,154.56918334960938,0.19,2018-08-28,34,2018,0.255,0.8185224492950697
159.66000366210938,157.7899932861328,158.5399932861328,159.5,685700.0,155.69171142578125,0.726,2018-08-29,34,2018,0.255,0.8185224492950697
159.35000610351562,157.25999450683594,159.07000732421875,157.88999938964844,805700.0,154.1201629638672,-1.009,2018-08-30,34,2018,0.255,0.8185224492950697
159.05999755859375,157.4600067138672,158.14999389648438,158.19000244140625,1057800.0,154.41299438476562,0.19,2018-08-31,34,2018,0.255,0.8185224492950697
157.99000549316406,155.1199951171875,157.8699951171875,156.17999267578125,1577700.0,152.4509735107422,-1.271,2018-09-04,35,2018,-0.50125,0.7793674251168914
156.9600067138672,155.5399932861328,155.8699951171875,156.13999938964844,1736100.0,152.41195678710938,-0.026,2018-09-05,35,2018,-0.50125,0.7793674251168914
157.69000244140625,155.3300018310547,156.52999877929688,156.6699981689453,897600.0,152.9292755126953,0.339,2018-09-06,35,2018,-0.50125,0.7793674251168914
156.3699951171875,154.57000732421875,156.33999633789062,155.02999877929688,1225600.0,151.3284454345703,-1.047,2018-09-07,35,2018,-0.50125,0.7793674251168914
156.47000122070312,155.33999633789062,155.8000030517578,155.8699951171875,645300.0,152.1483917236328,0.542,2018-09-10,36,2018,0.25680000000000003,1.151681900526356
157.44000244140625,154.55999755859375,155.57000732421875,157.0800018310547,1247500.0,153.32949829101562,0.776,2018-09-11,36,2018,0.25680000000000003,1.151681900526356
157.69000244140625,156.42999267578125,156.9600067138672,156.60000610351562,799700.0,152.8609619140625,-0.306,2018-09-12,36,2018,0.25680000000000003,1.151681900526356
159.3300018310547,157.2899932861328,158.07000732421875,159.19000244140625,867900.0,155.3891143798828,1.654,2018-09-13,36,2018,0.25680000000000003,1.151681900526356
160.07000732421875,156.83999633789062,159.67999267578125,156.99000549316406,1675500.0,153.2416534423828,-1.382,2018-09-14,36,2018,0.25680000000000003,1.151681900526356
159.0800018310547,156.97000122070312,157.16000366210938,158.02000427246094,1529500.0,154.24705505371094,0.656,2018-09-17,37,2018,1.1928,1.5791088309549788
