label,bac1,bac2,bac3,bac4,bac5,bac6,bac7,bac8,bac9,bac10,bac11,bac12,bac13,bac14,bac15,bac16,bac17,bac18,bac19,bac20,bac21,bac22,bac23
control,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.30E-03,2.93E-02,0.00E+00,8.00E-04,0.00E+00,2.00E-03,0.00E+00,9.50E-03,0.00E+00,1.90E-03,5.80E-02,3.10E-03,7.00E-03,2.00E-04,0.00E+00,8.00E-04,0.00E+00,0.00E+00,0.00E+00
control,0.00E+00,3.60E-03,0.00E+00,0.00E+00,1.20E-03,2.60E-03,0.00E+00,4.00E-04,1.80E-03,0.00E+00,0.00E+00,3.00E-04,7.00E-04,0.00E+00,0.00E+00,5.00E-04,5.00E-04,9.00E-04,7.00E-04,0.00E+00,3.00E-04,2.00E-04,0.00E+00
control,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
control,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
control,1.45E-02,0.00E+00,0.00E+00,1.62E-02,6.00E-04,5.00E-04,0.00E+00,0.00E+00,0.00E+00,2.80E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.00E-04,0.00E+00,0.00E+00,2.20E-03,0.00E+00,0.00E+00
control,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.20E-03,5.00E-04,3.00E-04,0.00E+00,1.50E-02,0.00E+00,0.00E+00,2.40E-03,0.00E+00,1.25E-02,0.00E+00,3.00E-04,2.70E-03,3.60E-03,2.00E-03,2.00E-04,5.00E-04,0.00E+00,4.00E-04
control,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.00E-04,0.00E+00,0.00E+00
control,0.00E+00,7.00E-03,0.00E+00,0.00E+00,3.70E-03,6.20E-03,3.19E-02,2.37E-02,0.00E+00,9.80E-03,2.14E-02,2.84E-02,1.01E-01,1.06E-02,7.80E-03,3.46E-02,3.25E-02,5.50E-03,5.38E-02,3.60E-03,0.00E+00,1.39E-02,2.24E-02
control,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.00E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
control,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.70E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.00E-04,6.00E-04,2.00E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00
control,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.00E-04,0.00E+00,2.00E-04,0.00E+00,0.00E+00,0.00E+00
control,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
control,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
control,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
control,0.00E+00,2.00E-03,4.00E-04,4.50E-03,1.40E-02,1.34E-02,9.00E-04,4.00E-04,2.60E-03,8.00E-04,0.00E+00,8.60E-03,3.00E-04,0.00E+00,9.00E-04,5.00E-04,7.00E-03,1.83E-01,1.60E-03,8.00E-04,2.70E-03,2.00E-04,7.00E-04
control,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.00E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.00E-04,0.00E+00,0.00E+00
control,2.97E-01,1.20E-03,1.70E-03,4.62E-01,3.00E-03,5.00E-04,9.00E-04,0.00E+00,9.00E-04,2.36E-02,0.00E+00,0.00E+00,0.00E+00,2.69E-02,0.00E+00,0.00E+00,7.90E-03,2.28E-02,9.00E-04,1.00E-03,7.21E-02,0.00E+00,2.10E-03
control,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.00E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
control,0.00E+00,1.00E-03,0.00E+00,0.00E+00,2.40E-03,0.00E+00,1.67E-02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.00E-04,0.00E+00,1.20E-03,1.30E-03,0.00E+00,0.00E+00
control,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
control,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
control,0.00E+00,0.00E+00,0.00E+00,1.00E-03,0.00E+00,0.00E+00,9.00E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
disease,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.00E-03
disease,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
disease,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
disease,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.90E-03,0.00E+00,0.00E+00,4.00E-03,0.00E+00,0.00E+00,0.00E+00,2.87E-02,0.00E+00,0.00E+00,0.00E+00,3.00E-04,0.00E+00,0.00E+00,0.00E+00,2.70E-03,0.00E+00,0.00E+00
disease,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.00E-04,3.50E-03,0.00E+00,0.00E+00,3.00E-04,0.00E+00,3.50E-03
disease,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.90E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.40E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.00E-04
disease,0.00E+00,0.00E+00,0.00E+00,2.30E-03,3.40E-03,1.30E-03,5.51E-02,0.00E+00,0.00E+00,1.00E-03,0.00E+00,2.00E-04,0.00E+00,4.96E-02,3.60E-03,0.00E+00,1.20E-03,0.00E+00,4.10E-03,0.00E+00,3.00E-04,0.00E+00,2.70E-03
disease,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.00E-04,0.00E+00,0.00E+00,3.60E-03,0.00E+00,4.00E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
disease,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
disease,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.00E-04,0.00E+00,1.10E-03,0.00E+00,0.00E+00,0.00E+00,1.30E-03
disease,4.00E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.44E-02,0.00E+00,5.00E-04,0.00E+00,0.00E+00,2.00E-04,3.00E-04,0.00E+00,1.40E-03,2.00E-04,0.00E+00,0.00E+00,2.00E-04,0.00E+00,1.00E-04,0.00E+00,2.60E-03
disease,0.00E+00,0.00E+00,0.00E+00,1.20E-03,0.00E+00,0.00E+00,1.70E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.00E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00
disease,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.70E-03,0.00E+00,5.20E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.00E-04
disease,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
disease,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.00E-04,0.00E+00,0.00E+00,5.00E-04,0.00E+00,0.00E+00
disease,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.00E-04,0.00E+00,5.00E-04,3.00E-03,3.00E-03,2.00E-04,0.00E+00,1.70E-03,1.70E-03,0.00E+00,0.00E+00,4.50E-03,5.00E-04,0.00E+00,0.00E+00,1.00E-03,0.00E+00,0.00E+00
disease,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
disease,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
disease,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.00E-04,0.00E+00,0.00E+00
disease,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.00E-04,0.00E+00,0.00E+00,0.00E+00,2.00E-04,0.00E+00,6.00E-04,2.20E-03,0.00E+00,0.00E+00,0.00E+00,3.74E-02,0.00E+00,0.00E+00,0.00E+00,7.80E-03
disease,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.00E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
disease,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.00E-04,0.00E+00,1.72E-02,1.90E-03,0.00E+00,0.00E+00,6.00E-04,0.00E+00,1.50E-03,0.00E+00,0.00E+00,2.00E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
disease,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
disease,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
disease,2.67E-02,4.50E-03,1.90E-03,4.00E-01,5.48E-01,1.93E-01,1.72E-02,4.55E-01,4.35E-01,2.93E-01,5.79E-01,2.82E-01,3.10E-01,3.43E-01,2.17E-01,2.36E-01,3.67E-01,5.75E-01,5.88E-02,6.20E-03,2.79E-01,3.91E-01,2.60E-03
disease,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.00E-04,0.00E+00,0.00E+00,0.00E+00
disease,0.00E+00,0.00E+00,0.00E+00,6.00E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.00E-04,2.30E-03,0.00E+00,0.00E+00,4.00E-04,7.00E-04,0.00E+00,6.00E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.00E-04
disease,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
disease,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.00E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00
disease,0.00E+00,0.00E+00,0.00E+00,2.07E-02,0.00E+00,0.00E+00,0.00E+00,1.40E-03,0.00E+00,1.30E-03,2.00E-04,2.90E-03,3.00E-04,0.00E+00,7.00E-04,3.10E-03,0.00E+00,4.24E-02,2.00E-04,0.00E+00,0.00E+00,4.27E-02,0.00E+00
disease,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
disease,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
disease,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.60E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.60E-03,0.00E+00,4.03E-02,0.00E+00,4.00E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00
disease,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.00E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.00E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
disease,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
disease,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.00E-04
disease,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.00E-04,0.00E+00,9.00E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00
disease,0.00E+00,2.00E-04,0.00E+00,5.01E-02,5.20E-03,0.00E+00,0.00E+00,4.80E-03,1.00E-03,9.60E-03,3.30E-03,2.50E-03,3.90E-03,2.50E-03,9.30E-03,8.27E-02,9.50E-03,3.00E-04,9.00E-04,0.00E+00,7.80E-03,2.29E-02,0.00E+00
disease,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.00E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
disease,6.30E-03,4.90E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.00E-04,1.30E-03,4.00E-04,4.00E-04,2.00E-04,6.00E-04,1.40E-03,1.50E-03,1.00E-04,0.00E+00,6.00E-04,1.10E-03,4.00E-04,0.00E+00,8.20E-03
disease,0.00E+00,0.00E+00,0.00E+00,6.00E-04,0.00E+00,0.00E+00,1.70E-03,0.00E+00,0.00E+00,3.00E-04,0.00E+00,0.00E+00,0.00E+00,2.03E-02,1.40E-03,0.00E+00,0.00E+00,8.00E-04,6.00E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00
disease,0.00E+00,2.00E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
disease,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
disease,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
disease,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
disease,0.00E+00,0.00E+00,0.00E+00,6.00E-04,7.70E-03,3.20E-03,0.00E+00,4.30E-03,3.50E-03,0.00E+00,4.10E-03,8.00E-04,2.40E-03,0.00E+00,0.00E+00,9.00E-04,0.00E+00,3.80E-03,2.00E-04,0.00E+00,2.70E-03,2.20E-03,0.00E+00
disease,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
disease,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
disease,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.00E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.10E-03,0.00E+00,0.00E+00,0.00E+00,8.00E-04,0.00E+00,3.00E-04,0.00E+00
disease,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
disease,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.70E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
disease,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.30E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
disease,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
disease,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
disease,0.00E+00,1.40E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.90E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
disease,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.21E-02,0.00E+00,1.00E-03,6.00E-03,6.30E-03,6.40E-03,8.60E-03,2.00E-04,3.14E-02,2.20E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.00E-04,2.30E-03,0.00E+00,0.00E+00
disease,0.00E+00,0.00E+00,0.00E+00,6.00E-04,0.00E+00,6.00E-04,0.00E+00,1.90E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.20E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.00E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00
disease,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.46E-02,1.41E-02,0.00E+00,5.00E-04,2.04E-02,0.00E+00,0.00E+00,0.00E+00,8.40E-03,5.09E-02,2.73E-02,3.10E-03,0.00E+00,4.80E-03,9.00E-04,3.00E-04,6.87E-02,0.00E+00,0.00E+00
disease,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.00E-04,2.00E-04,2.00E-04,0.00E+00,0.00E+00,4.00E-04,2.40E-03,2.80E-03,0.00E+00,0.00E+00,0.00E+00,2.50E-03,0.00E+00
disease,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
disease,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
disease,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.60E-03,0.00E+00,1.72E-02,5.00E-04,0.00E+00,3.00E-04,0.00E+00,2.00E-04,5.00E-04,2.00E-04,1.29E-02,0.00E+00,5.00E-04,5.00E-04,3.00E-03,0.00E+00,1.00E-04,0.00E+00,6.00E-04
